Timestamp,Acc X,Acc Y,Acc Z,Gyro X,Gyro Y,Gyro Z,Roll Raw,Pitch Raw,Kalman Roll,Kalman Pitch,Complementary Roll,Complementary Pitch,Joystick X,Joystick Y,Joystick Button,Emergency Button
2024-12-12 10:33:11,-0.0028,0.0008,1.0072,0.1677,-0.0289,0.065,0.0471,0.1583,-0.0473,0.0444,-0.0638,0.0564,13010,13010,1,1
2024-12-12 10:33:11,-0.0038,0.0013,0.9996,0.0608,-0.0594,-0.0113,0.0755,0.2155,-0.0573,0.0511,-0.0795,0.0627,13010,13010,1,1
2024-12-12 10:33:11,0.0014,-0.0023,0.9987,0.2135,-0.1663,-0.0418,-0.1345,-0.0785,-0.0523,0.0251,-0.0629,-0.0139,13010,13010,1,1
2024-12-12 10:33:11,-0.0067,0.0001,0.9972,-0.0003,0.0475,0.1108,0.0055,0.3843,-0.07,0.0228,-0.1057,0.0097,13010,13010,1,1
2024-12-12 10:33:11,-0.0045,0.0008,0.9992,0.2745,0.0627,-0.0724,0.0475,0.2576,-0.0576,0.0285,-0.0465,0.0263,13010,13003,1,1
2024-12-12 10:33:11,0.0041,-0.0001,1.0038,-0.0766,-0.0136,-0.0266,-0.0084,-0.2314,-0.0411,0.0062,-0.0032,-0.0417,13010,13003,1,1
2024-12-12 10:33:11,0.0033,-0.0063,1.0026,-0.0613,-0.1663,-0.0113,-0.3573,-0.1898,-0.0469,0.0014,-0.0448,-0.0273,13010,13010,1,1
2024-12-12 10:33:11,0.0023,-0.0038,0.9979,-0.1071,-0.1968,0.004,-0.2188,-0.1346,-0.0436,-0.0078,-0.0436,-0.038,13003,13003,1,1
2024-12-12 10:33:11,0.0001,0.002,0.9974,0.0913,0.0933,0.233,0.1177,-0.0084,-0.0378,-0.0059,-0.0196,-0.024,13003,13010,1,1
2024-12-12 10:33:11,0.0011,0.0001,1.0038,-0.1529,-0.0747,-0.0113,0.0055,-0.0641,-0.0393,-0.0148,-0.0363,-0.0371,13010,13003,1,1
2024-12-12 10:33:11,0.0067,0.003,1.0048,0.1677,-0.0594,-0.1792,0.1725,-0.3843,-0.0563,-0.0087,-0.0865,0.0017,13010,13003,1,1
2024-12-12 10:33:11,-0.0057,0.0001,0.9926,0.1371,0.0169,-0.0418,0.0056,0.3297,-0.0555,0.018,-0.0647,0.0763,13010,13010,1,1
2024-12-12 10:33:11,-0.0011,0.0016,0.9955,0.1219,-0.0442,0.1261,0.0898,0.0618,-0.0592,0.0251,-0.067,0.0725,13010,13003,1,1
2024-12-12 10:33:11,0.0016,0.003,0.9957,0.015,-0.0136,0.0956,0.1741,-0.0927,-0.0401,0.0182,-0.0056,0.0346,13010,13010,1,1
2024-12-12 10:33:11,-0.0021,-0.0045,1.0011,0.0608,0.0933,-0.0876,-0.26,0.1173,-0.0543,0.0309,-0.0643,0.0634,13011,13003,1,1
2024-12-12 10:33:11,-0.0003,-0.0043,0.9996,-0.1224,0.2154,-0.0876,-0.2464,0.0196,-0.0566,0.0358,-0.0744,0.0683,13010,13010,1,1
2024-12-12 10:33:11,-0.0006,-0.0023,0.9896,0.0455,0.0475,0.0956,-0.1358,0.0339,-0.0497,0.0384,-0.0428,0.051,13010,13010,1,1
2024-12-12 10:33:11,-0.0038,0.0003,1.0028,0.1982,-0.1816,0.1108,0.0194,0.2148,-0.0227,0.0396,0.0192,0.049,13010,13003,1,1
2024-12-12 10:33:12,0.0016,-0.0019,0.994,0.0761,0.1238,0.004,-0.107,-0.0929,-0.0228,0.0377,-0.0006,0.0346,13003,13010,1,1
2024-12-12 10:33:12,-0.0038,-0.0016,1.0031,0.1524,0.1543,0.3398,-0.0921,0.2147,-0.0297,0.045,-0.0378,0.0517,13010,13010,1,1
2024-12-12 10:33:12,-0.0072,-0.0016,0.9967,-0.0461,0.307,-0.0571,-0.0927,0.4126,-0.0405,0.049,-0.0617,0.053,13010,13003,1,1
2024-12-12 10:33:12,-0.0057,0.0001,1.0033,-0.0766,-0.1663,0.065,0.0055,0.3262,-0.0355,0.0638,-0.0382,0.0992,13010,13002,1,1
2024-12-12 10:33:12,0.0011,0.0028,0.9899,-0.1835,0.0475,-0.1945,0.161,-0.065,-0.0308,0.0528,-0.0154,0.0476,13010,13003,1,1
2024-12-12 10:33:12,0.0043,-0.0058,1.007,0.0608,0.0016,0.0498,-0.3279,-0.2445,-0.0404,0.0259,-0.0519,-0.0233,13010,13010,1,1
2024-12-12 10:33:12,0.0053,0.0013,1.0031,-0.0003,-0.1663,0.1261,0.0752,-0.3012,-0.0439,0.009,-0.0555,-0.0392,13010,13010,1,1
2024-12-12 10:33:12,-0.0077,-0.0036,0.9984,-0.0003,-0.2121,0.233,-0.2046,0.4399,-0.0337,0.0224,-0.03,0.0311,13003,13003,1,1
2024-12-12 10:33:12,-0.0077,-0.0019,0.9992,-0.0461,0.2307,0.2177,-0.1065,0.4396,-0.0477,0.0329,-0.0729,0.0516,13010,13010,1,1
2024-12-12 10:33:12,0.0045,-0.0004,1.0062,-0.0766,-0.0747,0.3093,-0.0223,-0.2586,-0.0497,0.0579,-0.0623,0.1093,13002,13003,1,1
2024-12-12 10:33:12,0.0014,-0.0011,0.9948,-0.0155,-0.1358,0.1414,-0.0648,-0.0788,-0.0503,0.0444,-0.057,0.0336,13010,13003,1,1
2024-12-12 10:33:12,0.0028,-0.0053,0.9979,0.0761,-0.0136,-0.0266,-0.3029,-0.1626,-0.0569,0.0384,-0.0876,0.0159,13010,13010,1,1
2024-12-12 10:33:12,-0.0021,-0.0038,0.9933,-0.1377,0.0475,-0.1334,-0.2198,0.1183,-0.0617,0.0434,-0.0897,0.0398,13010,13010,1,1
2024-12-12 10:33:12,0.0001,-0.0004,0.996,-0.0766,-0.0289,-0.0113,-0.0226,-0.0085,-0.0507,0.0449,-0.039,0.0402,13010,13010,1,1
2024-12-12 10:33:12,-0.0021,-0.0011,0.9999,-0.1682,0.0322,-0.1945,-0.0644,0.1175,-0.0456,0.0287,-0.0148,-0.0012,13003,13002,1,1
2024-12-12 10:33:12,-0.0006,0.0008,0.9989,-0.0003,-0.1816,-0.164,0.0475,0.0336,-0.0371,0.0235,-0.0106,-0.0025,13003,13003,1,1
2024-12-12 10:33:12,0.0001,-0.0021,1.004,0.1677,0.0475,0.0803,-0.1199,-0.0084,-0.0408,0.0073,-0.0344,-0.0338,13010,13010,1,1
2024-12-12 10:33:12,-0.0003,-0.0014,1.0004,0.1066,-0.0747,-0.164,-0.0784,0.0195,-0.0396,-0.005,-0.0387,-0.0469,13010,13010,1,1
2024-12-12 10:33:12,0.0097,0.0003,0.9987,0.015,-0.0747,0.004,0.0195,-0.5547,-0.0471,-0.0251,-0.0578,-0.0763,13010,13010,1,1
2024-12-12 10:33:13,-0.0001,0.0003,1.0043,-0.1682,0.0933,0.0192,0.0194,0.0055,-0.0643,-0.02,-0.0938,-0.0272,13003,13003,1,1
2024-12-12 10:33:13,-0.006,-0.0026,1.0009,0.0303,0.0933,0.0345,-0.1482,0.341,-0.0484,0.0028,-0.0366,0.0408,13010,13010,1,1
2024-12-12 10:33:13,0.0004,0.0042,0.9906,-0.0919,-0.0747,-0.0266,0.2456,-0.0226,-0.0369,0.0141,0.0002,0.0517,13010,13010,1,1
